CB8-G3-0-DG,-15.805430510326483,-15.230237389067842,-13.655202130230279,-13.638111646722887,-13.53631776489432,-13.862253944991187,-13.052166019236331,-12.50076914338802,-12.642306431883904,-12.692089925081003,-12.22280600829615,-12.641006525414262,-12.51433437097696,-12.371251235792727,-12.606377703255545,-12.35648060635385,-12.626649436933507,-12.621950666563848,-12.703967086780366,-12.401964276908188,-12.36979340183938,-12.49292033981868,-12.407376678645244,-12.378520599814209,-12.391667385634348,-12.485829302340909,-12.180783257707446,-12.273798449188131,-12.092735748043664,-12.004300534155238,-12.015521197231516,-11.959645429525608,-11.974496208026956,-11.861392765608935,-12.29239878877742,-12.196339390106836,-12.051585737934477,-11.833671904505477,-11.863928445268328,-12.104722729739942,-12.098089048147978,-12.182485663306307,-12.12996646140478,-12.108810690020093,-11.950638896796795,-11.879904984811349,-11.807235541771936,-11.918171551564832,-11.710445332300626,-11.85273278344033,-11.742711036702483,-11.834172307385241,-11.661774428657278,-11.697330624202024,-11.71415364563611,-11.527474233194832,-11.800584618365706,-11.6858997712972,-11.722663778278973,-11.636898461864176,-11.744380294675738,-11.582816049188516,-11.550698832686997,-11.65008210063412,-11.633372863811054,-11.73464439673265,-11.619008967004804,-11.561844883157333,-11.461730585182565,-11.609269712811152,-11.612055994528616,-11.603280095609877,-11.491922429074156,-11.46385923896989,-11.513052498550142,-11.684400025538766,-11.679485336695063,-11.563282455239454,-11.658796679161489,-11.431310544178684,-11.426181281652998,-11.53633220194073,-11.348360281969017,-11.508127431166763,-11.460584410362744,-11.473555554154728,-11.438322212465334,-11.361349243146055,-11.365941964011524,-11.379026148749539,-11.458584982769516,-11.484246870688294,-11.369988604547313,-11.32045304325927,-11.244384392204012,-11.31703082727305,-11.442324906046046,-11.270160705428864,-11.272636433727708,-11.398718066078128
CB8-G3-0-dDG,0.8371916694208441,0.6722998749913958,0.5500424512979103,0.4768184961739969,0.4306398756942913,0.38302857297789644,0.35354269029406177,0.33012938980111484,0.3157053186099034,0.3018284373669107,0.28670442881183794,0.2737146173238659,0.2659644593109536,0.25735935915933905,0.2491564642243293,0.24202998743311838,0.23519236667520546,0.2293020356022834,0.2225509609521018,0.2167348142030276,0.2112456965436421,0.2057459762236865,0.20108496645965568,0.19710814872561752,0.1946989065734352,0.19092821436365873,0.1873651122390932,0.18299393734488018,0.1789528881228146,0.17666723280982194,0.1740910065465237,0.17207522476428844,0.16968812639523767,0.16748081728550726,0.1649209839728545,0.16187079427112255,0.1603304167684581,0.1586482622193746,0.15652787085594846,0.1545306793458458,0.15223866456700313,0.15049667986718918,0.1484013424170108,0.1471686078960482,0.1459969168684315,0.143442772783491,0.14151542789463198,0.1403895544487305,0.13880749515352045,0.13692476755062985,0.13565402726412024,0.1339456242382117,0.13314903948005688,0.13184507313046823,0.13079525899969932,0.1299881384222218,0.1291136864849311,0.12814087120303744,0.12763584903216682,0.12731586927768002,0.1264045038753943,0.125452698852175,0.12418449060671824,0.12332754162352702,0.12229502403788883,0.12125558252449697,0.11998809163921885,0.11906405523062334,0.1180915981734894,0.11728297549951107,0.11627062975174798,0.11556474697261454,0.11456169714848688,0.11391974903494342,0.11322145084269121,0.11229800373378292,0.11155947181840191,0.11117061328642185,0.11058619928725068,0.10985148464110178,0.10930121472290379,0.10857930264355573,0.10812871588596919,0.10746965607143547,0.10686413810734696,0.10600895474811885,0.10538009752849119,0.10465575760656368,0.10418897391660535,0.10350984677756164,0.10261339036163526,0.10225385496648942,0.1018435218603673,0.10124162150358201,0.10094429455684346,0.10037166347452171,0.09981181661360802,0.09937722553922074,0.09894017291454908,0.09846654582092408
CB8-G3-0-hrex_iterations,55,111,166,221,276,332,387,442,498,553,608,664,719,774,829,885,940,995,1051,1106,1161,1217,1272,1327,1382,1438,1493,1548,1604,1659,1714,1770,1825,1880,1935,1991,2046,2101,2157,2212,2267,2323,2378,2433,2488,2544,2599,2654,2710,2765,2820,2875,2931,2986,3041,3097,3152,3207,3263,3318,3373,3428,3484,3539,3594,3650,3705,3760,3816,3871,3926,3981,4037,4092,4147,4203,4258,4313,4369,4424,4479,4534,4590,4645,4700,4756,4811,4866,4922,4977,5032,5087,5143,5198,5253,5309,5364,5419,5474,5530
CB8-G3-0-n_energy_evaluations,4575175,9233535,13808710,18383885,22959060,27617420,32192595,36767770,41426130,46001305,50576480,55234840,59810015,64385190,68960365,73618725,78193900,82769075,87427435,92002610,96577785,101236145,105811320,110386495,114961670,119620030,124195205,128770380,133428740,138003915,142579090,147237450,151812625,156387800,160962975,165621335,170196510,174771685,179430045,184005220,188580395,193238755,197813930,202389105,206964280,211622640,216197815,220772990,225431350,230006525,234581700,239156875,243815235,248390410,252965585,257623945,262199120,266774295,271432655,276007830,280583005,285158180,289816540,294391715,298966890,303625250,308200425,312775600,317433960,322009135,326584310,331159485,335817845,340393020,344968195,349626555,354201730,358776905,363435265,368010440,372585615,377160790,381819150,386394325,390969500,395627860,400203035,404778210,409436570,414011745,418586920,423162095,427820455,432395630,436970805,441629165,446204340,450779515,455354690,460013050
CB8-G3-0-cpu_times,6623.641605997299,13367.713059376369,19991.354665373667,26614.996271370965,33238.637877368266,39982.70933074733,46606.35093674463,53229.99254274193,59974.063996121,66597.7056021183,73221.3472081156,79965.41866149467,86589.06026749196,93212.70187348926,99836.34347948656,106580.41493286563,113204.05653886293,119827.69814486023,126571.7695982393,133195.4112042366,139819.0528102339,146563.12426361296,153186.76586961027,159810.40747560756,166434.04908160487,173178.12053498393,179801.76214098124,186425.40374697853,193169.4752003576,199793.1168063549,206416.7584123522,213160.82986573127,219784.47147172858,226408.11307772587,233031.75468372318,239775.82613710224,246399.46774309952,253023.10934909683,259767.1808024759,266390.8224084732,273014.4640144705,279758.5354678496,286382.17707384686,293005.81867984415,299629.4602858415,306373.53173922055,312997.17334521783,319620.8149512151,326364.88640459423,332988.5280105915,339612.1696165888,346235.8112225861,352979.88267596514,359603.5242819625,366227.16588795977,372971.2373413388,379594.8789473361,386218.52055333345,392962.5920067125,399586.2336127098,406209.8752187071,412833.5168247044,419577.5882780835,426201.22988408076,432824.87149007805,439568.94294345716,446192.58454945445,452816.22615545173,459560.2976088308,466183.93921482813,472807.5808208254,479431.2224268227,486175.29388020176,492798.93548619904,499422.5770921964,506166.64854557544,512790.2901515727,519413.93175757,526158.0032109491,532781.6448169464,539405.2864229437,546028.928028941,552772.99948232,559396.6410883174,566020.2826943147,572764.3541476937,579387.9957536911,586011.6373596883,592755.7088130674,599379.3504190648,606002.992025062,612626.6336310593,619370.7050844383,625994.3466904357,632617.988296433,639362.059749812,645985.7013558093,652609.3429618067,659232.9845678039,665977.056021183
CB8-G3-1-DG,-14.251801410347884,-15.97226368395795,-15.27413783151134,-14.279643158162958,-13.70020969936405,-13.861146691567141,-13.056915233317424,-13.231063324677644,-13.107318139459107,-12.720610097131475,-13.137353191094865,-13.275332523047883,-12.962095752752592,-12.503116017175643,-12.675646098858083,-12.775850556894948,-12.877653756996068,-12.853567647344939,-12.299551050090743,-12.591804288289406,-12.328401692744475,-12.134389033682053,-12.604789512528862,-12.396445303767642,-12.469642567188139,-12.335060840302434,-12.250583415817767,-12.383457276039822,-12.273601661223545,-12.304648766746265,-12.39228886052098,-12.235338614970194,-12.25223298060791,-12.266313541198246,-12.17294811278882,-12.169095409826673,-12.327183976012753,-12.182538715117083,-12.301269687441664,-12.206490988060938,-12.153114725532156,-11.94235831042404,-12.017606925341708,-11.795311142184634,-11.822273467795975,-12.063664350431068,-11.95271515956427,-12.073779323988731,-12.123172218615831,-12.13719303974372,-12.00412055896568,-11.93024313176747,-11.896773124210165,-11.803842267672472,-11.860023796072415,-11.822284307220793,-11.88169773834539,-11.989980454835447,-12.045732320304916,-11.872178442645215,-11.892740350608639,-11.830095661560089,-11.935350094153753,-11.78788251455952,-12.03476725427465,-11.954880788895467,-11.96237896557913,-11.985233149761077,-11.938162566579404,-12.0034495859584,-11.88652288195394,-11.983966945537107,-12.01788268265602,-11.913932419038927,-11.9375512978929,-11.936496571014358,-11.835283599468985,-11.932697270019448,-11.986021018316313,-11.750227156241525,-11.858810989962445,-11.977362605631109,-11.77871422750089,-11.849786595591407,-11.8489532021681,-11.767652938459216,-11.730658371855895,-11.667919697894293,-11.706274452328753,-11.737595874522878,-11.665476052469588,-11.761069605602104,-11.601398933385298,-11.568766113791874,-11.639989923555433,-11.573693740588597,-11.638840475077318,-11.685923920285454,-11.582648536244463,-11.618944711232496
CB8-G3-1-dDG,0.9495487294277783,0.6839262784703016,0.5635088231757375,0.48843254354963106,0.4308323772591561,0.38765716389242155,0.3601984600601362,0.3331147882096956,0.31101760570472436,0.29653547594009516,0.2841558854453412,0.2746243072328007,0.26804205940639664,0.2596282223481364,0.24984801125976544,0.24587222845583992,0.23811230344092973,0.22918419921680133,0.22538958941361512,0.21816688100168652,0.21094780803452995,0.20478293301522102,0.2010885837817076,0.19513850487727613,0.19225380215830698,0.18922418512057287,0.18501915426628576,0.18302596103453228,0.17885706998793774,0.17495096619898717,0.17450590665701632,0.17117410287553844,0.17068297078511732,0.16737965686535294,0.1645991264915601,0.16272815864345144,0.15940228274199628,0.15743899896638125,0.15623980551109123,0.15436391228777388,0.15297839470447164,0.15097579548660509,0.14879803572195344,0.14702516148403266,0.1447670561256249,0.14331091724627726,0.14191518047047438,0.13974443484797433,0.13814176409471438,0.13661268602037152,0.13510108415843342,0.13389737167982838,0.13308041605990598,0.1313567663855284,0.13003115118637287,0.1294258650501643,0.12781814012986392,0.12720862828742607,0.12648588607092606,0.12554759970603216,0.12476664589405505,0.12410993991583813,0.12307661736576123,0.12181457375412606,0.12037262839076,0.12004998258274141,0.11914139170447145,0.11855119425907076,0.11779468448368716,0.11681501791304552,0.11613676578716785,0.1151827101203652,0.11395754924407474,0.11345493738074389,0.11300674887354718,0.11227350639376721,0.11133432971666328,0.11072258526607015,0.10989034763618366,0.10925083885600245,0.10884420105167904,0.10813978232635434,0.10750711305781482,0.1068659067987641,0.10650496189386725,0.10585992265399888,0.10534841895191845,0.10461882736999845,0.10392847242950382,0.10347782785378477,0.10266095027108084,0.10244113182282778,0.10209528052751926,0.10140562487918826,0.10085634520435316,0.10013830190687902,0.09965869548885906,0.09890215080818143,0.09844650421374987,0.09780536603551691
CB8-G3-1-hrex_iterations,55,111,166,221,276,332,387,442,498,553,608,664,719,774,829,885,940,995,1051,1106,1161,1217,1272,1327,1382,1438,1493,1548,1604,1659,1714,1770,1825,1880,1935,1991,2046,2101,2157,2212,2267,2323,2378,2433,2488,2544,2599,2654,2710,2765,2820,2875,2931,2986,3041,3097,3152,3207,3263,3318,3373,3428,3484,3539,3594,3650,3705,3760,3816,3871,3926,3981,4037,4092,4147,4203,4258,4313,4369,4424,4479,4534,4590,4645,4700,4756,4811,4866,4922,4977,5032,5087,5143,5198,5253,5309,5364,5419,5474,5530
CB8-G3-1-n_energy_evaluations,4575175,9233535,13808710,18383885,22959060,27617420,32192595,36767770,41426130,46001305,50576480,55234840,59810015,64385190,68960365,73618725,78193900,82769075,87427435,92002610,96577785,101236145,105811320,110386495,114961670,119620030,124195205,128770380,133428740,138003915,142579090,147237450,151812625,156387800,160962975,165621335,170196510,174771685,179430045,184005220,188580395,193238755,197813930,202389105,206964280,211622640,216197815,220772990,225431350,230006525,234581700,239156875,243815235,248390410,252965585,257623945,262199120,266774295,271432655,276007830,280583005,285158180,289816540,294391715,298966890,303625250,308200425,312775600,317433960,322009135,326584310,331159485,335817845,340393020,344968195,349626555,354201730,358776905,363435265,368010440,372585615,377160790,381819150,386394325,390969500,395627860,400203035,404778210,409436570,414011745,418586920,423162095,427820455,432395630,436970805,441629165,446204340,450779515,455354690,460013050
CB8-G3-1-cpu_times,6823.347595914934,13770.75605721014,20594.103653125072,27417.451249040005,34240.79884495494,41188.207306250144,48011.55490216508,54834.90249808001,61782.310959375216,68605.65855529015,75429.00615120509,82376.41461250029,89199.76220841522,96023.10980433016,102846.4574002451,109793.8658615403,116617.21345745523,123440.56105337017,130387.96951466537,137211.3171105803,144034.66470649524,150982.07316779046,157805.42076370536,164628.7683596203,171452.11595553524,178399.52441683045,185222.87201274539,192046.21960866032,198993.62806995554,205816.97566587044,212640.32326178538,219587.7317230806,226411.07931899553,233234.42691491047,240057.7745108254,247005.1829721206,253828.53056803552,260651.87816395046,267599.2866252457,274422.6342211606,281245.9818170755,288193.39027837076,295016.73787428567,301840.08547020063,308663.43306611554,315610.8415274107,322434.1891233257,329257.5367192406,336204.94518053584,343028.29277645075,349851.6403723657,356674.9879682806,363622.3964295758,370445.74402549077,377269.0916214057,384216.5000827009,391039.8476786158,397863.1952745308,404810.603735826,411633.9513317409,418457.29892765585,425280.64652357076,432228.054984866,439051.4025807809,445874.7501766959,452822.15863799106,459645.50623390597,466468.85382982093,473416.2622911161,480239.6098870311,487062.957482946,493886.30507886095,500833.71354015614,507657.06113607105,514480.408731986,521427.8171932812,528251.1647891961,535074.5123851111,542021.9208464063,548845.2684423212,555668.6160382362,562491.963634151,569439.3720954463,576262.7196913612,583086.0672872761,590033.4757485713,596856.8233444863,603680.1709404013,610627.5794016965,617450.9269976114,624274.2745935263,631097.6221894412,638045.0306507364,644868.3782466514,651691.7258425663,658639.1343038615,665462.4818997765,672285.8294956913,679109.1770916063,686056.5855529015
